time_stamp,id,starting_point,destination_point,decision_id,charging_time,moving_time 
9091,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9092,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9092,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9093,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9093,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9094,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9094,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9095,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9095,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9096,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9096,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9097,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9097,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9098,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9098,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9099,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9099,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9100,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9100,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9101,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9101,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9102,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9102,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9103,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9103,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9104,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9104,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9105,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9105,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9106,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9106,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9107,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9107,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9108,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9108,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9109,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9109,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9110,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9110,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9111,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9111,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9112,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9112,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9113,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9113,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9114,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9114,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9115,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9115,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9116,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9116,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9117,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9117,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9118,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9118,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9119,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9119,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9120,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9120,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9121,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9121,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9122,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9122,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9123,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9123,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9124,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9124,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9125,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9125,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9126,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9126,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9127,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9127,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9128,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9128,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9129,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9129,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9130,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9130,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9131,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9131,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9132,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9132,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9133,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9133,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9134,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9134,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9135,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9135,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9136,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9136,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9137,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9137,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9138,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9138,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9139,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9139,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9140,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9140,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9141,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9141,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9142,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9142,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9143,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9143,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9144,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9144,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9145,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9145,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9146,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9146,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9147,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9147,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9148,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9148,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9149,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9149,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9150,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9150,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9151,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9151,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9152,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9152,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9153,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9153,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9154,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9154,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9155,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9155,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9156,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9156,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9157,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9157,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9158,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9158,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9159,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9159,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9160,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9160,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9161,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9161,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9162,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9162,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9163,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9163,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9164,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9164,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9165,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9165,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9166,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9166,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9167,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9167,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9168,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9168,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9169,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9169,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9170,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9170,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9171,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9171,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9172,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9172,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9173,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9173,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9174,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9174,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9175,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9175,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9176,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9176,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9177,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9177,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9178,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9178,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9179,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9179,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9180,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9180,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9181,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9181,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9182,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9182,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9183,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9183,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9184,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9184,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9185,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9185,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9186,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9186,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9187,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9187,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9188,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9188,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9189,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9189,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9190,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9190,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9191,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9191,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9192,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9192,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9193,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9193,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9194,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9194,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9195,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9195,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9196,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9196,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9197,0,"(0.0, 0.0)","(333, 508)",29,0.0,121.48300292633535
9197,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9197,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9198,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9198,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9199,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9199,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9200,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9200,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9201,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9201,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9202,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9202,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9203,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9203,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9204,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9204,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9205,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9205,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9206,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9206,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9207,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9207,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9208,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9208,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9209,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9209,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9210,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9210,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9211,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9211,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9212,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9212,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9213,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9213,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9214,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9214,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9215,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9215,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9216,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9216,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9217,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9217,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9218,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9218,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9219,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9219,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9220,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9220,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9221,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9221,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9222,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9222,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9223,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9223,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9224,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9224,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9225,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9225,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9226,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9226,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9227,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9227,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9228,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9228,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9229,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9229,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9230,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9230,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9231,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9231,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9232,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9232,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9233,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9233,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9234,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9234,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9235,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9235,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9236,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9236,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9237,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9237,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9238,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9238,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9239,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9239,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9240,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9240,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9241,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
9241,2,"(628.381560156151, 783.488400734307)","(632, 788)",28,0.0,1.1566786042415758
9242,1,"(289.23891708196237, 562.9394361463832)","(286, 567)",75,0.0,1.0388216915934547
